onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
30323.36713	14.06368343	1	111	1	4	5	6	29	1	2	3	3	NaN	30326.67147	NaN	NaN
30337.63543	13.97328556	1	112	1	4	5	6	30	2	2	3	3	NaN	30341.08773	NaN	NaN
30351.82046	13.8693903	1	113	1	4	5	6	31	2	1	3	3	NaN	30355.15733	NaN	NaN
30365.89711	13.59687245	1	114	1	4	5	6	32	2	2	3	3	NaN	30369.21765	NaN	NaN
NaN	NaN	1	115	1	4	9	6	33	3	3	NaN	NaN	NaN	NaN	NaN	NaN
30392.94726	12.94463451	1	116	1	4	9	7	1	3	3	3	3	NaN	NaN	NaN	NaN
30406.07637	12.95384027	1	117	1	4	9	7	2	3	3	3	3	NaN	NaN	NaN	NaN
30419.21098	12.98670532	1	118	1	4	9	7	3	3	3	3	3	NaN	NaN	NaN	NaN
30432.37758	13.00193554	1	119	1	4	9	7	4	3	3	3	3	NaN	NaN	NaN	NaN
30445.56273	12.98562998	1	120	1	4	9	7	5	3	3	3	3	NaN	NaN	NaN	NaN
30458.72999	13.01601838	1	121	1	4	9	7	6	3	3	3	3	NaN	NaN	NaN	NaN
30471.93157	13.0003561	1	122	1	4	9	7	7	3	3	3	3	NaN	NaN	NaN	NaN
30485.11465	13.00183852	1	123	1	4	9	7	8	3	3	3	3	NaN	NaN	NaN	NaN
30498.29665	12.94732634	1	124	1	4	9	7	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	125	1	4	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
30524.68721	14.16641875	1	126	1	4	7	8	1	2	1	3	3	NaN	30528.15693	NaN	NaN
30539.06875	15.05495035	1	127	1	4	7	8	2	2	2	3	3	NaN	30542.80336	NaN	NaN
30554.37102	15.18380241	1	128	1	4	7	8	3	1	2	3	3	NaN	30558.21792	NaN	NaN
30569.81165	15.26376094	1	129	1	4	7	8	4	1	2	3	3	NaN	30573.66122	NaN	NaN
30585.32711	15.29558248	1	130	1	4	7	8	5	2	1	3	3	NaN	30589.2095	NaN	NaN
30600.87061	15.32536645	1	131	1	4	7	8	6	1	1	3	3	NaN	30604.79887	NaN	NaN
30616.43929	15.33641224	1	132	1	4	7	8	7	2	2	3	3	NaN	30620.3297	NaN	NaN
30632.06234	15.33085802	1	133	1	4	7	8	8	1	2	3	3	NaN	30635.94692	NaN	NaN
30647.65012	15.24458105	1	134	1	4	7	8	9	1	1	3	3	NaN	30651.5487	NaN	NaN
30663.15091	15.37550214	1	135	1	4	7	8	10	2	1	3	3	NaN	30667.04534	NaN	NaN
30678.78327	15.39813106	1	136	1	4	7	8	11	2	2	3	3	NaN	30682.69941	NaN	NaN
30694.43922	15.32780105	1	137	1	4	7	8	12	1	2	3	3	NaN	30698.32048	NaN	NaN
