onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544726416	1.191687107	7	104	1	3	5	8	7	1	2	5	5	1	1544726417	0.5335171223	0.5335171223
1544726418	1.19165206	7	105	1	3	5	8	8	1	2	4	5	1	1544726418	0.4584920406	0.4584920406
1544726419	1.191666126	7	106	1	3	5	8	9	1	2	4	5	1	1544726419	0.400083065	0.400083065
1544726420	1.191683769	7	107	1	3	5	8	10	2	2	5	5	0	1544726420	0.3417589664	0.3417589664
1544726421	1.191678047	7	108	1	3	5	8	11	2	1	6	5	0	1544726421	0.5167081356	0.5167081356
1544726422	1.191666842	7	109	1	3	5	8	12	2	1	7	5	0	1544726423	0.5917918682	0.5917918682
1544726424	1.191692114	7	110	1	3	5	8	13	1	2	7	5	1	1544726424	0.6500971317	0.6500971317
1544726425	1.191692114	7	111	1	3	5	8	14	1	1	7	5	1	1544726425	0.5834419727	0.5834419727
1544726426	1.191699982	7	112	1	3	5	8	15	1	2	8	5	0	1544726426	0.6335000992	0.6335000992
1544726427	1.200124025	7	113	1	3	5	8	16	2	2	8	5	1	1544726427	0.6586508751	0.6586508751
1544726428	1.191645145	7	114	1	3	5	8	17	2	1	8	5	1	1544726429	0.6501419544	0.6501419544
1544726430	1.191617012	7	115	1	3	5	8	18	2	2	7	5	1	1544726430	0.6750891209	0.6750891209
NaN	NaN	7	116	1	3	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544726432	1.191733122	7	117	1	3	9	9	1	3	3	7	5	NaN	NaN	NaN	NaN
1544726433	1.191807985	7	118	1	3	9	9	2	3	3	7	5	NaN	NaN	NaN	NaN
1544726434	1.191801071	7	119	1	3	9	9	3	3	3	7	5	NaN	NaN	NaN	NaN
1544726436	1.191745996	7	120	1	3	9	9	4	3	3	7	5	NaN	NaN	NaN	NaN
1544726437	1.191781998	7	121	1	3	9	9	5	3	3	7	5	NaN	NaN	NaN	NaN
1544726438	1.191723108	7	122	1	3	9	9	6	3	3	7	5	NaN	NaN	NaN	NaN
1544726439	1.191809893	7	123	1	3	9	9	7	3	3	7	5	NaN	NaN	NaN	NaN
1544726440	1.191688061	7	124	1	3	9	9	8	3	3	7	5	NaN	NaN	NaN	NaN
1544726442	1.191840172	7	125	1	3	9	9	9	3	3	7	5	NaN	NaN	NaN	NaN
NaN	NaN	7	126	1	3	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
