onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544192545	1.191753149	3	100	1	4	5	6	18	1	1	9	9	NaN	1544192545	NaN	NaN
1544192546	1.191735029	3	101	1	4	5	6	19	1	1	9	9	NaN	1544192546	NaN	NaN
1544192547	1.200060129	3	102	1	4	5	6	20	1	2	9	9	NaN	1544192547	NaN	NaN
1544192548	1.191781044	3	103	1	4	5	6	21	1	1	9	9	NaN	1544192548	NaN	NaN
1544192549	1.200052977	3	104	1	4	5	6	22	1	1	9	9	NaN	1544192550	NaN	NaN
1544192551	1.191802025	3	105	1	4	5	6	23	1	2	9	9	NaN	1544192551	NaN	NaN
1544192552	1.191700935	3	106	1	4	5	6	24	1	2	9	9	NaN	1544192552	NaN	NaN
1544192553	1.191720009	3	107	1	4	5	6	25	1	2	9	9	NaN	1544192553	NaN	NaN
1544192554	1.19174695	3	108	1	4	5	6	26	1	2	9	9	NaN	1544192554	NaN	NaN
1544192555	1.191740036	3	109	1	4	5	6	27	2	2	9	9	NaN	1544192556	NaN	NaN
1544192557	1.191659927	3	110	1	4	5	6	28	1	1	9	9	NaN	1544192557	NaN	NaN
1544192558	1.199971199	3	111	1	4	5	6	29	2	1	9	9	NaN	1544192558	NaN	NaN
1544192559	1.191749096	3	112	1	4	5	6	30	1	2	9	9	NaN	1544192559	NaN	NaN
1544192560	1.191734791	3	113	1	4	5	6	31	1	2	9	9	NaN	1544192560	NaN	NaN
1544192561	1.191826105	3	114	1	4	5	6	32	1	2	9	9	NaN	1544192562	NaN	NaN
NaN	NaN	3	115	1	4	9	6	33	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192564	1.191813946	3	116	1	4	9	7	1	3	3	9	9	NaN	NaN	NaN	NaN
1544192565	1.199995041	3	117	1	4	9	7	2	3	3	9	9	NaN	NaN	NaN	NaN
1544192566	1.191751957	3	118	1	4	9	7	3	3	3	9	9	NaN	NaN	NaN	NaN
1544192567	1.191730976	3	119	1	4	9	7	4	3	3	9	9	NaN	NaN	NaN	NaN
1544192569	1.191793919	3	120	1	4	9	7	5	3	3	9	9	NaN	NaN	NaN	NaN
1544192570	1.191679955	3	121	1	4	9	7	6	3	3	9	9	NaN	NaN	NaN	NaN
1544192571	1.200054884	3	122	1	4	9	7	7	3	3	9	9	NaN	NaN	NaN	NaN
1544192572	1.191725016	3	123	1	4	9	7	8	3	3	9	9	NaN	NaN	NaN	NaN
1544192573	1.191743135	3	124	1	4	9	7	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	3	125	1	4	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192576	1.191727161	3	126	1	4	7	8	1	2	2	9	9	NaN	1544192576	NaN	NaN
1544192577	1.208384991	3	127	1	4	7	8	2	1	2	9	9	NaN	1544192577	NaN	NaN
1544192578	1.191723108	3	128	1	4	7	8	3	1	1	9	9	NaN	1544192579	NaN	NaN
1544192580	1.191400051	3	129	1	4	7	8	4	2	1	9	9	NaN	1544192580	NaN	NaN
1544192581	1.191651106	3	130	1	4	7	8	5	2	1	9	9	NaN	1544192581	NaN	NaN
1544192582	1.191706181	3	131	1	4	7	8	6	2	2	9	9	NaN	1544192582	NaN	NaN
1544192583	1.200107098	3	132	1	4	7	8	7	1	2	9	9	NaN	1544192584	NaN	NaN
1544192584	1.191904068	3	133	1	4	7	8	8	1	1	9	9	NaN	1544192585	NaN	NaN
1544192586	1.191778898	3	134	1	4	7	8	9	2	1	9	9	NaN	1544192586	NaN	NaN
1544192587	1.19173193	3	135	1	4	7	8	10	2	1	9	9	NaN	1544192587	NaN	NaN
1544192588	1.191712141	3	136	1	4	7	8	11	1	1	9	9	NaN	1544192588	NaN	NaN
1544192589	1.208467007	3	137	1	4	7	8	12	1	2	9	9	NaN	1544192590	NaN	NaN
1544192590	1.200052023	3	138	1	4	7	8	13	2	1	9	9	NaN	1544192591	NaN	NaN
1544192592	1.200097084	3	139	1	4	7	8	14	1	2	9	9	NaN	1544192592	NaN	NaN
1544192593	1.191704035	3	140	1	4	7	8	15	2	1	9	9	NaN	1544192593	NaN	NaN
1544192594	1.191769838	3	141	1	4	7	8	16	2	1	9	9	NaN	1544192594	NaN	NaN
1544192595	1.191754103	3	142	1	4	7	8	17	1	1	9	9	NaN	1544192596	NaN	NaN
1544192596	1.191807032	3	143	1	4	7	8	18	2	2	9	9	NaN	1544192597	NaN	NaN
NaN	NaN	3	144	1	4	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192599	1.191743135	3	145	1	4	9	9	1	3	3	9	9	NaN	NaN	NaN	NaN
1544192600	1.191756964	3	146	1	4	9	9	2	3	3	9	9	NaN	NaN	NaN	NaN
1544192601	1.192930937	3	147	1	4	9	9	3	3	3	9	9	NaN	NaN	NaN	NaN
1544192603	1.191558123	3	148	1	4	9	9	4	3	3	9	9	NaN	NaN	NaN	NaN
1544192604	1.191741943	3	149	1	4	9	9	5	3	3	9	9	NaN	NaN	NaN	NaN
1544192605	1.191745043	3	150	1	4	9	9	6	3	3	9	9	NaN	NaN	NaN	NaN
1544192606	1.19175005	3	151	1	4	9	9	7	3	3	9	9	NaN	NaN	NaN	NaN
1544192607	1.19182992	3	152	1	4	9	9	8	3	3	9	9	NaN	NaN	NaN	NaN
1544192609	1.191665173	3	153	1	4	9	9	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	3	154	1	4	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
